Gray value ,Voxel count 
65.5779,821
65.5894,864
65.6009,860
65.6124,860
65.6239,814
65.6353,859
65.6468,849
65.6583,903
65.6698,851
65.6813,896
65.6927,849
65.7042,786
65.7157,844
65.7272,868
65.7387,871
65.7502,831
65.7616,841
65.7731,876
65.7846,915
65.7961,932
65.8076,900
65.819,862
65.8305,851
65.842,887
65.8535,824
65.865,851
65.8764,878
65.8879,875
65.8994,883
65.9109,889
65.9224,877
65.9338,862
65.9453,824
65.9568,944
65.9683,862
65.9798,916
65.9912,873
66.0027,880
66.0142,903
66.0257,898
66.0372,905
66.0486,834
66.0601,872
66.0716,884
66.0831,863
66.0946,864
66.106,908
66.1175,901
66.129,888
66.1405,859
66.152,844
66.1634,928
66.1749,923
66.1864,849
66.1979,915
66.2094,883
66.2208,890
66.2323,909
66.2438,893
66.2553,931
66.2668,868
66.2783,944
66.2897,838
66.3012,904
66.3127,903
66.3242,893
66.3356,917
66.3471,887
66.3586,915
66.3701,902
66.3816,890
66.3931,935
66.4045,858
66.416,957
66.4275,926
66.439,907
66.4505,900
66.4619,903
66.4734,894
66.4849,931
66.4964,884
66.5079,914
66.5193,927
66.5308,887
66.5423,920
66.5538,898
66.5653,887
66.5767,948
66.5882,937
66.5997,875
66.6112,936
66.6227,899
66.6341,883
66.6456,910
66.6571,913
66.6686,921
66.6801,914
66.6915,946
66.703,975
66.7145,929
66.726,953
66.7375,941
66.7489,907
66.7604,928
66.7719,896
66.7834,917
66.7949,976
66.8063,890
66.8178,901
66.8293,946
66.8408,928
66.8523,937
66.8637,963
66.8752,913
66.8867,961
66.8982,911
66.9097,946
66.9212,920
66.9326,982
66.9441,979
66.9556,956
66.9671,932
66.9786,861
66.99,932
67.0015,944
67.013,973
67.0245,937
67.0359,976
67.0474,918
67.0589,948
67.0704,962
67.0819,935
67.0934,956
67.1048,1000
67.1163,956
67.1278,948
67.1393,939
67.1508,955
67.1622,980
67.1737,938
67.1852,933
67.1967,945
67.2082,998
67.2196,959
67.2311,950
67.2426,973
67.2541,982
67.2656,963
67.277,911
67.2885,955
67.3,1015
67.3115,969
67.323,897
67.3344,964
67.3459,969
67.3574,940
67.3689,951
67.3804,972
67.3918,956
67.4033,945
67.4148,899
67.4263,977
67.4378,975
67.4492,927
67.4607,999
67.4722,966
67.4837,973
67.4952,982
67.5066,1015
67.5181,1034
67.5296,1018
67.5411,975
67.5526,1003
67.564,963
67.5755,960
67.587,985
67.5985,977
67.61,1046
67.6215,970
67.6329,1028
67.6444,954
67.6559,976
67.6674,1021
67.6788,1013
67.6903,941
67.7018,986
67.7133,984
67.7248,976
67.7363,974
67.7477,1078
67.7592,1034
67.7707,1016
67.7822,1019
67.7937,1030
67.8051,1013
67.8166,1011
67.8281,1017
67.8396,994
67.8511,967
67.8625,1009
67.874,983
67.8855,1075
67.897,1067
67.9085,1071
67.9199,1029
67.9314,1024
67.9429,1087
67.9544,1065
67.9659,954
67.9773,942
67.9888,1104
68.0003,1045
68.0118,1050
68.0233,1004
68.0347,980
68.0462,1017
68.0577,1037
68.0692,1031
68.0807,1019
68.0921,1009
68.1036,1025
68.1151,1068
68.1266,998
68.1381,1018
68.1496,1008
68.161,1033
68.1725,1069
68.184,1088
68.1955,1101
68.2069,1092
68.2184,1087
68.2299,1017
68.2414,1000
68.2529,1025
68.2644,1092
68.2758,1071
68.2873,1103
68.2988,1057
68.3103,1049
68.3218,1067
68.3332,1104
68.3447,1086
68.3562,1094
68.3677,1075
68.3792,1104
68.3906,1063
68.4021,1169
68.4136,1067
68.4251,1108
68.4366,1048
68.448,1051
68.4595,1071
68.471,1110
68.4825,1020
68.494,1063
68.5054,1078
68.5169,1063
68.5284,1103
68.5399,1051
68.5514,1083
68.5628,1063
68.5743,1126
68.5858,1108
68.5973,1068
68.6088,1064
68.6202,1075
68.6317,1101
68.6432,1170
68.6547,1073
68.6662,1115
68.6776,1114
68.6891,1048
68.7006,1137
68.7121,1063
68.7236,1061
68.735,1211
68.7465,1093
68.758,1114
68.7695,1103
68.781,1088
68.7924,1125
68.8039,1060
68.8154,1166
68.8269,1075
68.8384,1105
68.8499,1122
68.8613,1091
68.8728,1135
68.8843,1124
68.8958,1162
68.9072,1168
68.9187,1152
68.9302,1106
68.9417,1177
68.9532,1105
68.9647,1158
68.9761,1184
68.9876,1154
68.9991,1128
69.0106,1158
69.0221,1167
69.0335,1145
69.045,1168
69.0565,1166
69.068,1160
69.0795,1167
69.0909,1097
69.1024,1221
69.1139,1163
69.1254,1083
69.1369,1176
69.1483,1145
69.1598,1119
69.1713,1154
69.1828,1161
69.1943,1183
69.2057,1176
69.2172,1188
69.2287,1144
69.2402,1202
69.2517,1136
69.2631,1171
69.2746,1251
69.2861,1219
69.2976,1120
69.3091,1255
69.3205,1193
69.332,1205
69.3435,1179
69.355,1155
69.3665,1208
69.3779,1221
69.3894,1157
69.4009,1219
69.4124,1184
69.4239,1134
69.4353,1270
69.4468,1198
69.4583,1213
69.4698,1198
69.4813,1158
69.4928,1207
69.5042,1300
69.5157,1232
69.5272,1179
69.5387,1266
69.5501,1206
69.5616,1218
69.5731,1185
69.5846,1250
69.5961,1210
69.6076,1190
69.619,1186
69.6305,1257
69.642,1252
69.6535,1216
69.665,1228
69.6764,1274
69.6879,1183
69.6994,1229
69.7109,1226
69.7224,1266
69.7338,1285
69.7453,1202
69.7568,1248
69.7683,1268
69.7798,1235
69.7912,1327
69.8027,1259
69.8142,1298
69.8257,1273
69.8372,1205
69.8486,1246
69.8601,1301
69.8716,1282
69.8831,1229
69.8946,1271
69.906,1270
69.9175,1246
69.929,1266
69.9405,1266
69.952,1285
69.9634,1332
69.9749,1289
69.9864,1346
69.9979,1328
70.0094,1209
70.0208,1328
70.0323,1347
70.0438,1324
70.0553,1232
70.0668,1276
70.0782,1307
70.0897,1272
70.1012,1280
70.1127,1209
70.1242,1378
70.1357,1256
70.1471,1296
70.1586,1351
70.1701,1251
70.1816,1302
70.1931,1346
70.2045,1328
70.216,1291
70.2275,1360
70.239,1312
70.2505,1269
70.2619,1342
70.2734,1344
70.2849,1355
70.2964,1346
70.3079,1296
70.3193,1293
70.3308,1369
70.3423,1384
70.3538,1339
70.3653,1326
70.3767,1335
70.3882,1376
70.3997,1383
70.4112,1329
70.4227,1342
70.4341,1384
70.4456,1374
70.4571,1361
70.4686,1410
70.4801,1361
70.4915,1411
70.503,1408
70.5145,1321
70.526,1367
70.5375,1330
70.5489,1385
70.5604,1347
70.5719,1386
70.5834,1344
70.5949,1427
70.6063,1393
70.6178,1316
70.6293,1347
70.6408,1384
70.6523,1425
70.6637,1428
70.6752,1419
70.6867,1449
70.6982,1313
70.7097,1376
70.7211,1408
70.7326,1379
70.7441,1435
70.7556,1377
70.7671,1423
70.7785,1412
70.79,1418
70.8015,1423
70.813,1416
70.8245,1475
70.836,1376
70.8474,1462
70.8589,1434
70.8704,1462
70.8819,1427
70.8934,1469
70.9048,1435
70.9163,1451
70.9278,1417
70.9393,1417
70.9508,1423
70.9622,1473
70.9737,1484
70.9852,1424
70.9967,1538
71.0082,1485
71.0196,1470
71.0311,1416
71.0426,1455
71.0541,1502
71.0656,1389
71.077,1496
71.0885,1509
71.1,1493
71.1115,1447
71.123,1511
71.1344,1450
71.1459,1486
71.1574,1482
71.1689,1481
71.1804,1477
71.1918,1449
71.2033,1510
71.2148,1459
71.2263,1519
71.2378,1483
71.2492,1585
71.2607,1573
71.2722,1485
71.2837,1520
71.2952,1533
71.3066,1539
71.3181,1495
71.3296,1516
71.3411,1498
71.3526,1621
71.364,1574
71.3755,1589
71.387,1609
71.3985,1507
71.41,1588
71.4214,1487
71.4329,1583
71.4444,1523
71.4559,1588
71.4674,1504
71.4789,1523
71.4903,1605
71.5018,1602
71.5133,1547
71.5248,1539
71.5363,1603
71.5477,1620
71.5592,1578
71.5707,1584
71.5822,1623
71.5937,1574
71.6051,1540
71.6166,1558
71.6281,1638
71.6396,1575
71.6511,1499
71.6625,1616
71.674,1597
71.6855,1605
71.697,1629
71.7085,1544
71.7199,1675
71.7314,1561
71.7429,1567
71.7544,1631
71.7659,1574
71.7773,1624
71.7888,1680
71.8003,1580
71.8118,1638
71.8233,1571
71.8347,1550
71.8462,1577
71.8577,1604
71.8692,1706
71.8807,1625
71.8921,1664
71.9036,1700
71.9151,1694
71.9266,1590
71.9381,1683
71.9495,1702
71.961,1693
71.9725,1690
71.984,1643
71.9955,1639
72.0069,1723
72.0184,1628
72.0299,1671
72.0414,1713
72.0529,1651
72.0643,1741
72.0758,1723
72.0873,1610
72.0988,1656
72.1103,1657
72.1217,1703
72.1332,1664
72.1447,1703
72.1562,1818
72.1677,1717
72.1792,1701
72.1906,1693
72.2021,1694
72.2136,1751
72.2251,1762
72.2366,1723
72.248,1698
72.2595,1714
72.271,1658
72.2825,1783
72.294,1689
72.3054,1691
72.3169,1748
72.3284,1708
72.3399,1707
72.3514,1786
72.3628,1750
72.3743,1676
72.3858,1641
72.3973,1748
72.4088,1779
72.4202,1831
72.4317,1780
72.4432,1755
72.4547,1815
72.4662,1831
72.4776,1844
72.4891,1682
72.5006,1770
72.5121,1725
72.5236,1781
72.535,1804
72.5465,1808
72.558,1763
72.5695,1851
